dataHora,ordem,linha,latitude,longitude,velocidade
09-24-2016 22:21:03,A50150,220,"-22.929085","-43.253128",0
09-24-2016 22:21:03,B31004,498,"-22.804251","-43.31044",0
09-24-2016 22:21:03,B31017,483,"-22.963461","-43.174229",35
09-24-2016 22:21:03,B31028,,"-22.804331","-43.30978",0
09-24-2016 22:21:03,B31031,,"-22.80477","-43.309959",0
09-24-2016 22:21:03,B31066,,"-22.80488","-43.309841",0
09-24-2016 22:21:03,B63093,,"-22.867359","-43.258461",0
09-24-2016 22:21:03,B63106,,"-22.792379","-43.294182",0
09-24-2016 22:21:03,C42537,607,"-22.92832","-43.23645",37
09-24-2016 22:21:03,C44518,712,"-22.88154","-43.325432",0
09-24-2016 22:21:03,C44589,782,"-22.86064","-43.3559",0
09-24-2016 22:21:03,D17053,841,"-22.91712","-43.607899",0
09-24-2016 22:21:03,D17076,849,"-22.91235","-43.679279",0
09-24-2016 22:21:03,D17111,840,"-22.918619","-43.65004",8
09-24-2016 22:21:03,D17115,840,"-22.90904","-43.697392",41
09-24-2016 22:21:03,D87837,2309,"-22.91732","-43.60733",0
09-24-2016 22:21:04,B25807,2251,"-22.901991","-43.299381",0
09-24-2016 22:21:04,B28508,,"-22.81591","-43.188438",0
09-24-2016 22:21:04,B28542,321,"-22.8293","-43.236118",65
09-24-2016 22:21:04,B28558,696,"-22.794439","-43.201481",31
09-24-2016 22:21:04,B31048,483,"-22.80431","-43.310322",0
09-24-2016 22:21:04,B31105,906,"-22.804251","-43.309399",0
09-24-2016 22:21:04,B31113,,"-22.8043","-43.310162",0
09-24-2016 22:21:04,B31117,,"-22.80481","-43.309929",0
09-24-2016 22:21:04,B31161,,"-22.804899","-43.309059",2
09-24-2016 22:21:04,B32539,944,"-22.81617","-43.350399",12
09-24-2016 22:21:04,B32677,,"-22.820271","-43.39703",38
09-24-2016 22:21:04,B63055,,"-22.79257","-43.294609",0
09-24-2016 22:21:04,B63067,,"-22.79236","-43.294041",0
09-24-2016 22:21:04,C42547,667,"-22.899599","-43.280602",0
09-24-2016 22:21:04,C42623,667,"-22.875549","-43.338959",0
09-24-2016 22:21:04,D12111,2335,"-23.01836","-43.50798",73
09-24-2016 22:21:04,D12168,2335,"-22.896811","-43.205521",72
09-24-2016 22:21:04,D17007,842,"-22.89253","-43.58704",2
09-24-2016 22:21:04,D86079,867,"-23.061436","-43.56424",28.15
09-24-2016 22:21:04,D86733,2334,"-22.894201","-43.532566",0
09-24-2016 22:21:05,B27012,629,"-22.84798","-43.310822",53
09-24-2016 22:21:05,B28547,696,"-22.83902","-43.241589",23
09-24-2016 22:21:05,B31014,498,"-22.829599","-43.279282",0
09-24-2016 22:21:05,B31056,,"-22.992491","-43.628071",0
09-24-2016 22:21:05,B31142,,"-22.80492","-43.30912",0
09-24-2016 22:21:05,B63038,,"-22.792509","-43.29451",0
09-24-2016 22:21:05,C12043,2333,"-23.01326","-43.540241",0
09-24-2016 22:21:05,C20026,600,"-22.920113","-43.260342",27.97
09-24-2016 22:21:05,C44531,712,"-22.86631","-43.334469",0
09-24-2016 22:21:05,C44596,781,"-22.88212","-43.325439",37
09-24-2016 22:21:05,C44626,721,"-22.831329","-43.352242",50
09-24-2016 22:21:05,D12134,,"-22.911169","-43.687328",50
09-24-2016 22:21:05,D17004,842,"-22.89904","-43.573551",60
09-24-2016 22:21:05,D17057,841,"-22.914049","-43.59959",48
09-24-2016 22:21:05,D17085,839,"-22.91839","-43.644291",19
09-24-2016 22:21:05,D53629,393,"-22.9041","-43.186661",42
09-24-2016 22:21:05,D53654,397,"-22.87352","-43.464619",0
09-24-2016 22:21:05,D53741,397,"-22.901951","-43.180679",17
09-24-2016 22:21:05,D87379,,"-22.92198","-43.625069",25
09-24-2016 22:21:05,D87414,,"-22.9016","-43.556221",18
09-24-2016 22:21:06,B28585,324,"-22.81506","-43.188389",0
09-24-2016 22:21:06,B31022,,"-22.80444","-43.309528",0
09-24-2016 22:21:06,B31049,,"-22.804689","-43.30954",7
09-24-2016 22:21:06,B31089,,"-22.804819","-43.309269",0
09-24-2016 22:21:06,B31098,498,"-22.936279","-43.189968",19
09-24-2016 22:21:06,B31110,,"-22.804741","-43.309238",0
09-24-2016 22:21:06,B44540,638,"-22.8605","-43.355751",0
09-24-2016 22:21:06,B63098,919,"-22.8426","-43.271549",8
09-24-2016 22:21:06,C44511,781,"-22.83976","-43.372021",0
09-24-2016 22:21:06,C44593,709,"-22.881611","-43.324451",36
09-24-2016 22:21:06,C44608,,"-22.854139","-43.349899",20
09-24-2016 22:21:06,C44611,712,"-22.870119","-43.335659",0
09-24-2016 22:21:06,C44654,712,"-22.83226","-43.32859",0
09-24-2016 22:21:06,D17026,893,"-22.888889","-43.633881",0
09-24-2016 22:21:06,D17124,840,"-22.91193","-43.679329",18
09-24-2016 22:21:06,D53703,819,"-22.843639","-43.46759",0
09-24-2016 22:21:07,B28519,696,"-22.892019","-43.24015",0
09-24-2016 22:21:07,B28526,321,"-22.907829","-43.17593",3
09-24-2016 22:21:07,B31095,,"-22.804529","-43.31004",0
09-24-2016 22:21:07,B63059,,"-22.792459","-43.294418",0
09-24-2016 22:21:07,B63076,,"-22.867371","-43.258549",0
09-24-2016 22:21:07,B63077,,"-22.80055","-43.32486",70
09-24-2016 22:21:07,C12022,,"-23.013411","-43.539848",0
09-24-2016 22:21:07,C12047,,"-23.013729","-43.539619",0
09-24-2016 22:21:07,C27029,774,"-22.807381","-43.32748",0
09-24-2016 22:21:07,C42612,607,"-22.89402","-43.311852",44
09-24-2016 22:21:07,D17040,825,"-22.866461","-43.67305",17
09-24-2016 22:21:07,D17052,841,"-22.881821","-43.580139",0
09-24-2016 22:21:07,D17109,840,"-22.92021","-43.642891",69
09-24-2016 22:21:07,D53507,786,"-22.876419","-43.427879",0
09-24-2016 22:21:07,D53604,759,"-22.91968","-43.641972",72
09-24-2016 22:21:07,D53632,397,"-22.87315","-43.46489",0
09-24-2016 22:21:07,D87237,,"-22.918961","-43.608089",19
09-24-2016 22:21:07,D87283,804,"-22.948681","-43.681049",0
09-24-2016 22:21:08,A72008,422,"-22.912455","-43.264118",13.89
09-24-2016 22:21:08,B10540,627,"-22.86808","-43.257301",0
09-24-2016 22:21:08,B28512,696,"-22.81579","-43.1884",0
09-24-2016 22:21:08,B28535,696,"-22.89991","-43.279362",0
09-24-2016 22:21:08,B28577,696,"-22.79085","-43.180882",0
09-24-2016 22:21:08,B31086,483,"-22.938009","-43.183399",7
09-24-2016 22:21:08,B31143,,"-22.80522","-43.309841",0
09-24-2016 22:21:08,B31165,404,"-22.804359","-43.309319",0
09-24-2016 22:21:08,B42530,,"-22.87718","-43.33033",0
09-24-2016 22:21:08,B42633,254,"-22.90836","-43.200142",56
09-24-2016 22:21:08,B63037,919,"-22.871651","-43.247871",60
09-24-2016 22:21:08,B63052,,"-22.867411","-43.258461",0
09-24-2016 22:21:08,B75659,928,"-22.852791","-43.312649",0
09-24-2016 22:21:08,C12025,2333,"-23.01339","-43.539982",0
09-24-2016 22:21:08,C42526,607,"-22.9245","-43.209499",0
09-24-2016 22:21:08,D53646,397,"-22.861931","-43.24807",48
09-24-2016 22:21:08,D53718,847,"-22.901791","-43.554798",0
09-24-2016 22:21:08,D53719,846,"-22.90196","-43.55518",0
09-24-2016 22:21:08,D87165,,"-22.903971","-43.566509",23
09-24-2016 22:21:08,D87348,790,"-22.86154","-43.39352",10
09-24-2016 22:21:08,D87418,,"-22.986","-43.655251",47
09-24-2016 22:21:08,D87445,738,"-22.89197","-43.609032",9
09-24-2016 22:21:09,B28507,324,"-22.817789","-43.187759",34
09-24-2016 22:21:09,B28576,324,"-22.902241","-43.182251",0
09-24-2016 22:21:09,B31033,,"-22.804819","-43.309361",0
09-24-2016 22:21:09,B31038,483,"-22.83691","-43.284351",0
09-24-2016 22:21:09,B31063,,"-22.804239","-43.310249",0
09-24-2016 22:21:09,B31083,498,"-22.804529","-43.309719",0
09-24-2016 22:21:09,B31139,,"-22.80475","-43.309212",0
09-24-2016 22:21:09,B51552,917,"-22.887352","-43.282436",0
09-24-2016 22:21:09,B63013,919,"-22.867451","-43.25861",0
09-24-2016 22:21:09,B63066,,"-22.79253","-43.29443",0
09-24-2016 22:21:09,C12027,,"-23.01351","-43.539959",0
09-24-2016 22:21:09,C27123,774,"-22.807659","-43.327492",29
09-24-2016 22:21:09,C42545,667,"-22.87899","-43.327671",32
09-24-2016 22:21:09,C42630,607,"-22.89006","-43.326649",30
09-24-2016 22:21:09,D12133,2303,"-22.867701","-43.290821",0
09-24-2016 22:21:09,D12138,2303,"-22.888611","-43.672791",0
09-24-2016 22:21:09,D53551,393,"-22.8874","-43.223671",59
09-24-2016 22:21:09,D53585,393,"-22.85696","-43.386719",32
09-24-2016 22:21:09,D53668,370,"-22.88147","-43.498268",35
09-24-2016 22:21:09,D53701,819,"-22.84339","-43.467781",0
09-24-2016 22:21:09,D86776,2338,"-23.015463","-43.520248",61.67
09-24-2016 22:21:09,D87166,,"-22.91671","-43.607971",0
09-24-2016 22:21:09,D87278,898,"-22.95801","-43.69088",39
09-24-2016 22:21:09,D87431,738,"-22.9191","-43.607479",0
09-24-2016 22:21:10,A50080,229,"-22.928982","-43.254482",0
09-24-2016 22:21:10,B10501,680,"-22.88752","-43.283859",0
09-24-2016 22:21:10,B28581,329,"-22.856609","-43.247959",0
09-24-2016 22:21:10,B31053,404,"-22.80419","-43.31023",0
09-24-2016 22:21:10,B31057,497,"-22.83646","-43.283321",0
09-24-2016 22:21:10,B31164,,"-22.804899","-43.309139",0
09-24-2016 22:21:10,B42556,,"-22.87705","-43.330421",0
09-24-2016 22:21:10,B44638,685,"-22.816601","-43.324261",0
09-24-2016 22:21:10,B51554,,"-22.877413","-43.368305",0
09-24-2016 22:21:10,B51570,624,"-22.825172","-43.415154",35
09-24-2016 22:21:10,B55035,292,"-22.867649","-43.2854",31
09-24-2016 22:21:10,B63004,,"-22.867411","-43.258541",0
09-24-2016 22:21:10,B63060,,"-22.792219","-43.2943",0
09-24-2016 22:21:10,B75598,355,"-22.897659","-43.20575",0
09-24-2016 22:21:10,B75668,355,"-22.908689","-43.187519",0
09-24-2016 22:21:10,C12018,2333,"-23.012819","-43.541",16
09-24-2016 22:21:10,C12024,2329,"-23.020121","-43.489922",48
09-24-2016 22:21:10,D12137,2303,"-22.889009","-43.67194",5
09-24-2016 22:21:10,D17012,869,"-22.89654","-43.57653",49
09-24-2016 22:21:10,D17072,849,"-22.923189","-43.701889",0
09-24-2016 22:21:10,D17094,849,"-22.91811","-43.64323",31
09-24-2016 22:21:10,D17097,807,"-22.86466","-43.674889",26
09-24-2016 22:21:10,D53728,786,"-22.87678","-43.4216",0
09-24-2016 22:21:10,D53746,759,"-22.904739","-43.572399",56
09-24-2016 22:21:10,D87267,898,"-22.918289","-43.607868",0
09-24-2016 22:21:10,D87450,,"-22.91905","-43.607609",0
09-24-2016 22:21:10,D87472,804,"-22.89226","-43.591991",0
09-24-2016 22:21:11,A72096,422,"-22.907183","-43.172813",47.23
09-24-2016 22:21:11,B31019,483,"-22.839001","-43.279911",0
09-24-2016 22:21:11,B31080,,"-22.80419","-43.31039",0
09-24-2016 22:21:11,B31160,,"-22.804991","-43.309841",0
09-24-2016 22:21:11,B42668,457,"-22.94235","-43.182468",52
09-24-2016 22:21:11,B44642,685,"-22.86035","-43.3559",0
09-24-2016 22:21:11,B63079,,"-22.79278","-43.294579",0
09-24-2016 22:21:11,B63084,,"-22.792549","-43.294411",0
09-24-2016 22:21:11,C44684,781,"-22.86533","-43.334251",18
09-24-2016 22:21:11,D12106,,"-23.013241","-43.540279",0
09-24-2016 22:21:11,D12143,2303,"-22.888081","-43.67292",0
09-24-2016 22:21:11,D12172,,"-23.012779","-43.54092",0
09-24-2016 22:21:11,D13193,SV790,"-22.87649","-43.419834",0
09-24-2016 22:21:11,D17025,,"-22.91662","-43.607422",0
09-24-2016 22:21:11,D17064,813,"-22.88847","-43.65802",60
09-24-2016 22:21:11,D17113,840,"-22.910179","-43.60228",26
09-24-2016 22:21:11,D53700,819,"-22.875351","-43.471561",43
09-24-2016 22:21:11,D87204,822,"-22.918171","-43.60754",22
09-24-2016 22:21:11,D87279,898,"-22.91659","-43.60791",0
09-24-2016 22:21:11,D87887,,"-22.916599","-43.608379",0
09-24-2016 22:21:12,B10542,680,"-22.879391","-43.254398",52
09-24-2016 22:21:12,B27043,629,"-22.816971","-43.301998",0
09-24-2016 22:21:12,B27095,629,"-22.88323","-43.254059",0
09-24-2016 22:21:12,B28573,326,"-22.790689","-43.181179",0
09-24-2016 22:21:12,B28599,,"-22.815729","-43.188339",0
09-24-2016 22:21:12,B31122,483,"-22.968599","-43.187439",27
09-24-2016 22:21:12,B63063,919,"-22.82999","-43.345638",7
09-24-2016 22:21:12,B75630,,"-22.83147","-43.324051",0
09-24-2016 22:21:12,B75643,355,"-22.86986","-43.341141",6
09-24-2016 22:21:12,C12002,,"-23.01301","-43.540611",0
09-24-2016 22:21:12,C42528,607,"-22.924471","-43.252029",5
09-24-2016 22:21:12,C44651,709,"-22.84977","-43.325489",4
09-24-2016 22:21:12,C47808,,"-22.951956","-43.349972",0
09-24-2016 22:21:12,C50215,301,"-22.968735","-43.278938",25.19
09-24-2016 22:21:12,D12123,,"-22.88835","-43.672871",0
09-24-2016 22:21:12,D12125,,"-22.8678","-43.29068",0
09-24-2016 22:21:12,D12135,2303,"-22.88835","-43.672779",0
09-24-2016 22:21:12,D12171,,"-22.88806","-43.67247",0
09-24-2016 22:21:12,D17043,825,"-22.904579","-43.57309",22
09-24-2016 22:21:12,D53598,393,"-22.901501","-43.180119",18
09-24-2016 22:21:12,D53650,397,"-22.82456","-43.332611",50
09-24-2016 22:21:12,D53735,789,"-22.85743","-43.38245",17
09-24-2016 22:21:12,D87253,850,"-22.90181","-43.55883",0
09-24-2016 22:21:12,D87778,2339,"-22.90505","-43.17411",3
09-24-2016 22:21:13,B28563,696,"-22.815741","-43.188419",0
09-24-2016 22:21:13,B28592,321,"-22.79055","-43.18087",0
09-24-2016 22:21:13,B28606,326,"-22.81596","-43.1884",0
09-24-2016 22:21:13,B28615,326,"-22.818319","-43.237438",63
09-24-2016 22:21:13,B31011,,"-22.80422","-43.310398",0
09-24-2016 22:21:13,B31029,497,"-22.804779","-43.309311",0
09-24-2016 22:21:13,B31126,284,"-22.91198","-43.197701",0
09-24-2016 22:21:13,B32558,793,"-22.8703","-43.411549",0
09-24-2016 22:21:13,B32732,296,"-22.87817","-43.26445",35
09-24-2016 22:21:13,B63091,,"-22.86759","-43.258499",0
09-24-2016 22:21:13,C12005,2329,"-23.013599","-43.539848",0
09-24-2016 22:21:13,C12021,2333,"-23.004511","-43.32019",44
09-24-2016 22:21:13,C27091,774,"-22.820311","-43.32127",44
09-24-2016 22:21:13,C44664,709,"-22.860769","-43.355709",0
09-24-2016 22:21:13,D13335,383,"-22.878336","-43.422192",0
09-24-2016 22:21:13,D17067,SP841,"-22.91712","-43.607868",0
09-24-2016 22:21:13,D53524,393,"-22.86344","-43.397362",29
09-24-2016 22:21:13,D87025,366,"-22.83914","-43.367641",82
09-24-2016 22:21:13,D87217,398,"-22.85022","-43.38485",53
09-24-2016 22:21:13,D87284,885,"-22.989189","-43.651859",24
09-24-2016 22:21:13,D87296,898,"-22.948669","-43.681091",0
09-24-2016 22:21:13,D87342,,"-22.918671","-43.608318",0
09-24-2016 22:21:13,D87447,738,"-22.895889","-43.57682",11
09-24-2016 22:21:13,D87755,2339,"-22.917271","-43.608109",0
09-24-2016 22:21:14,A72006,422,"-22.88938","-43.292526",0
09-24-2016 22:21:14,B10518,630,"-22.90588","-43.241268",32
09-24-2016 22:21:14,B10537,627,"-22.922939","-43.23378",0
09-24-2016 22:21:14,B10561,630,"-22.89897","-43.236561",0
09-24-2016 22:21:14,B28586,696,"-22.82098","-43.227982",6
09-24-2016 22:21:14,B28595,324,"-22.91013","-43.18325",0
09-24-2016 22:21:14,B31099,,"-22.80476","-43.30949",0
09-24-2016 22:21:14,B31101,,"-22.804951","-43.309841",0
09-24-2016 22:21:14,B32599,296,"-22.880421","-43.25898",0
09-24-2016 22:21:14,B32630,779,"-22.828871","-43.399761",23
09-24-2016 22:21:14,B32714,946,"-22.87788","-43.328152",34
09-24-2016 22:21:14,B32723,946,"-22.8804","-43.268951",2
09-24-2016 22:21:14,B51654,624,"-22.862951","-43.36734",59
09-24-2016 22:21:14,B75570,355,"-22.884899","-43.228241",42
09-24-2016 22:21:14,B75604,355,"-22.88854","-43.224579",24
09-24-2016 22:21:14,C12020,2333,"-23.013611","-43.539761",0
09-24-2016 22:21:14,C27112,774,"-22.81547","-43.30098",34
09-24-2016 22:21:14,C44515,783,"-22.8859","-43.36554",32
09-24-2016 22:21:14,C47794,,"-22.951736","-43.348549",0
09-24-2016 22:21:14,C51576,371,"-22.905483","-43.192947",29
09-24-2016 22:21:14,C51592,371,"-22.908354","-43.189358",0
09-24-2016 22:21:14,C51616,723,"-22.882483","-43.336105",33
09-24-2016 22:21:14,D12153,2333,"-22.92709","-43.67823",10
09-24-2016 22:21:14,D17127,840,"-22.90769","-43.614059",21
09-24-2016 22:21:14,D53699,846,"-22.92144","-43.514118",15
09-24-2016 22:21:14,D86256,867,"-22.983219","-43.589012",57.78
09-24-2016 22:21:14,D86333,864,"-22.881657","-43.499176",20.56
09-24-2016 22:21:14,D87141,804,"-22.903379","-43.68222",51
09-24-2016 22:21:14,D87288,885,"-23.001881","-43.638901",33
09-24-2016 22:21:14,D87438,,"-22.91884","-43.60841",0
09-24-2016 22:21:14,D87828,2307,"-22.867121","-43.405029",24
09-24-2016 22:21:15,A50009,226,"-22.928988","-43.254589",0.74
09-24-2016 22:21:15,B10553,630,"-22.837271","-43.26984",0
09-24-2016 22:21:15,B25602,606,"-22.90218","-43.29892",1
09-24-2016 22:21:15,B27071,629,"-22.825121","-43.332481",0
09-24-2016 22:21:15,B28540,696,"-22.822371","-43.17691",44
09-24-2016 22:21:15,B28543,329,"-22.79047","-43.18084",2
09-24-2016 22:21:15,B31051,497,"-22.83136","-43.291611",7
09-24-2016 22:21:15,B31076,485,"-22.88624","-43.233959",53
09-24-2016 22:21:15,B31103,483,"-22.83672","-43.283749",0
09-24-2016 22:21:15,B31109,,"-22.80505","-43.309212",0
09-24-2016 22:21:15,B31120,,"-22.804159","-43.310379",0
09-24-2016 22:21:15,B31151,284,"-22.871059","-43.253769",33
09-24-2016 22:21:15,B32644,,"-22.8095","-43.368992",29
09-24-2016 22:21:15,B32681,615,"-22.81632","-43.39444",0
09-24-2016 22:21:15,B32818,386,"-22.81616","-43.394611",0
09-24-2016 22:21:15,B51548,917,"-22.878094","-43.430294",0
09-24-2016 22:21:15,B63056,,"-22.792549","-43.294361",0
09-24-2016 22:21:15,B63096,334,"-22.792549","-43.294369",2
09-24-2016 22:21:15,C20077,859,"-22.916601","-43.344189",0.74
09-24-2016 22:21:15,C42546,667,"-22.876699","-43.329899",0
09-24-2016 22:21:15,C44543,782,"-22.85272","-43.370991",0
09-24-2016 22:21:15,C44667,712,"-22.851879","-43.327911",0
09-24-2016 22:21:15,C47561,,"-22.952747","-43.350189",0
09-24-2016 22:21:15,C47770,,"-22.952616","-43.350365",0
09-24-2016 22:21:15,C47841,861,"-22.951944","-43.389492",20
09-24-2016 22:21:15,D12113,2335,"-22.88847","-43.672871",0
09-24-2016 22:21:15,D12121,,"-22.887951","-43.672791",0
09-24-2016 22:21:15,D12140,2303,"-22.909571","-43.180988",0
09-24-2016 22:21:15,D53522,393,"-22.814859","-43.29863",49
09-24-2016 22:21:15,D53538,393,"-22.86278","-43.247971",42
09-24-2016 22:21:15,D53591,397,"-22.902451","-43.183338",45
09-24-2016 22:21:15,D53611,397,"-22.814199","-43.294258",14
09-24-2016 22:21:15,D86071,SV866,"-22.946751","-43.599312",24.08
09-24-2016 22:21:15,D86132,918,"-22.875353","-43.453823",50.56
09-24-2016 22:21:16,B19550,665,"-22.828131","-43.343819",39
09-24-2016 22:21:16,B27042,639,"-22.817301","-43.301731",0
09-24-2016 22:21:16,B27085,629,"-22.866289","-43.28838",3
09-24-2016 22:21:16,B27182,639,"-22.81093","-43.329819",0
09-24-2016 22:21:16,B28527,696,"-22.81588","-43.188389",0
09-24-2016 22:21:16,B31026,483,"-22.91486","-43.187168",18
09-24-2016 22:21:16,B31060,497,"-22.83713","-43.28405",0
09-24-2016 22:21:16,B31067,,"-22.80477","-43.309582",0
09-24-2016 22:21:16,B31079,483,"-22.965281","-43.180759",0
09-24-2016 22:21:16,B31119,,"-22.80472","-43.309769",0
09-24-2016 22:21:16,B32631,795,"-22.861851","-43.394039",32
09-24-2016 22:21:16,B44524,638,"-22.8937","-43.287399",32
09-24-2016 22:21:16,B51539,624,"-22.824593","-43.413937",13
09-24-2016 22:21:16,B51621,917,"-22.877068","-43.421482",0
09-24-2016 22:21:16,B51626,,"-22.877583","-43.368393",0
09-24-2016 22:21:16,B63001,,"-22.792191","-43.29438",0
09-24-2016 22:21:16,C12039,,"-23.01338","-43.53981",0
09-24-2016 22:21:16,C27109,SV940,"-22.8379","-43.31337",41
09-24-2016 22:21:16,C50501,2330,"-22.900316","-43.208363",23.71
09-24-2016 22:21:16,C51632,,"-22.876633","-43.368668",0
09-24-2016 22:21:16,D12115,,"-22.88788","-43.673561",0
09-24-2016 22:21:16,D17055,841,"-22.88987","-43.589561",42
09-24-2016 22:21:16,D17060,869,"-22.91762","-43.607948",0
09-24-2016 22:21:16,D17105,839,"-22.91778","-43.679852",25
09-24-2016 22:21:16,D53647,393,"-22.861799","-43.394051",22
09-24-2016 22:21:16,D53676,393,"-22.859659","-43.248032",40
09-24-2016 22:21:16,D53708,847,"-22.91641","-43.52211",20
09-24-2016 22:21:16,D53755,789,"-22.869631","-43.442108",33
09-24-2016 22:21:16,D86209,867,"-22.906445","-43.565586",0
09-24-2016 22:21:16,D86268,884,"-22.894501","-43.531872",2.22
09-24-2016 22:21:16,D86726,2338,"-22.894403","-43.531929",0.37
09-24-2016 22:21:16,D87177,790,"-22.91725","-43.607841",0
09-24-2016 22:21:16,D87221,830,"-22.901951","-43.559551",0
09-24-2016 22:21:16,D87227,,"-22.917","-43.607922",5
09-24-2016 22:21:17,A50003,608,"-22.928917","-43.25383",0.56
09-24-2016 22:21:17,B27178,639,"-22.884621","-43.31538",0
09-24-2016 22:21:17,B31055,,"-22.80477","-43.309319",0
09-24-2016 22:21:17,B31092,906,"-22.80426","-43.309479",0
09-24-2016 22:21:17,B31138,,"-22.804689","-43.309952",0
09-24-2016 22:21:17,B32601,727,"-22.817841","-43.393261",0
09-24-2016 22:21:17,B32748,298,"-22.840691","-43.370461",76
09-24-2016 22:21:17,B32832,386,"-22.834009","-43.35854",74
09-24-2016 22:21:17,B51529,,"-22.876181","-43.368221",0
09-24-2016 22:21:17,B63031,,"-22.79249","-43.29406",1
09-24-2016 22:21:17,B63092,919,"-22.842581","-43.272491",0
09-24-2016 22:21:17,B75555,355,"-22.901979","-43.184818",4
09-24-2016 22:21:17,B75574,,"-22.83139","-43.323639",1
09-24-2016 22:21:17,C27035,940,"-22.83778","-43.276291",11
09-24-2016 22:21:17,C27052,775,"-22.81245","-43.30127",59
09-24-2016 22:21:17,C27089,774,"-22.827709","-43.318352",27
09-24-2016 22:21:17,C27106,SV940,"-22.826759","-43.295898",31
09-24-2016 22:21:17,C27114,SV774,"-22.819679","-43.31385",13
09-24-2016 22:21:17,C47650,,"-22.952484","-43.349506",0
09-24-2016 22:21:17,C50502,2330,"-22.87389","-43.269077",62.04
09-24-2016 22:21:17,C51556,,"-22.876392","-43.368576",12
09-24-2016 22:21:17,C51638,,"-22.877447","-43.368313",0
09-24-2016 22:21:17,D12119,,"-22.887819","-43.672932",0
09-24-2016 22:21:17,D53539,369,"-22.854919","-43.397511",50
09-24-2016 22:21:17,D53610,819,"-22.862329","-43.4552",62
09-24-2016 22:21:17,D86389,867,"-22.926302","-43.571739",11.3
09-24-2016 22:21:17,D87256,738,"-22.86034","-43.37249",0
09-24-2016 22:21:18,A50010,,"-22.929449","-43.253422",0.19
09-24-2016 22:21:18,B25615,606,"-22.90431","-43.286041",1
09-24-2016 22:21:18,B27111,950,"-22.830259","-43.319031",18
09-24-2016 22:21:18,B27150,950,"-22.817419","-43.302219",0
09-24-2016 22:21:18,B27164,,"-22.90093","-43.248329",43
09-24-2016 22:21:18,B27187,950,"-22.8283","-43.324181",1
09-24-2016 22:21:18,B31005,,"-22.80508","-43.30917",0
09-24-2016 22:21:18,B31050,497,"-22.80439","-43.30965",0
09-24-2016 22:21:18,B31104,906,"-22.80419","-43.310589",0
09-24-2016 22:21:18,B31131,497,"-22.87422","-43.243481",20
09-24-2016 22:21:18,B32709,687,"-22.8892","-43.274052",28
09-24-2016 22:21:18,B32711,946,"-22.869221","-43.33923",11
09-24-2016 22:21:18,B44643,SVA685,"-22.84778","-43.324841",0
09-24-2016 22:21:18,B51563,624,"-22.8776","-43.364304",8
09-24-2016 22:21:18,B51585,624,"-22.844011","-43.397335",69
09-24-2016 22:21:18,B51630,917,"-22.881544","-43.293751",24
09-24-2016 22:21:18,B63053,,"-22.792471","-43.294289",0
09-24-2016 22:21:18,B75564,928,"-22.85461","-43.323021",45
09-24-2016 22:21:18,B75582,928,"-22.84585","-43.260929",32
09-24-2016 22:21:18,B75657,928,"-22.867559","-43.35257",29
09-24-2016 22:21:18,C44583,712,"-22.865641","-43.334419",26
09-24-2016 22:21:18,C44682,782,"-22.860769","-43.35601",0
09-24-2016 22:21:18,C47593,368,"-22.910854","-43.224297",38
09-24-2016 22:21:18,C51504,,"-22.876358","-43.368416",0
09-24-2016 22:21:18,D17056,841,"-22.902121","-43.56015",0
09-24-2016 22:21:18,D53504,759,"-22.85815","-43.464809",20
09-24-2016 22:21:18,D53643,397,"-22.81431","-43.293758",17
09-24-2016 22:21:18,D53645,397,"-22.887171","-43.520851",46
09-24-2016 22:21:18,D53680,393,"-22.883169","-43.495129",1
09-24-2016 22:21:18,D86102,918,"-22.891693","-43.484684",36.3
09-24-2016 22:21:18,D86205,835,"-22.945814","-43.561443",45.74
09-24-2016 22:21:18,D86331,851,"-22.885427","-43.557266",20.93
09-24-2016 22:21:18,D87313,822,"-22.902149","-43.566719",31
09-24-2016 22:21:18,D87355,895,"-22.901131","-43.560791",21
09-24-2016 22:21:19,B19511,SVA665,"-22.92239","-43.232769",0
09-24-2016 22:21:19,B25563,249,"-22.906549","-43.175522",29
09-24-2016 22:21:19,B25568,232,"-22.905939","-43.17585",24
09-24-2016 22:21:19,B27080,629,"-22.90971","-43.23819",13
09-24-2016 22:21:19,B27102,,"-22.852221","-43.347031",0
09-24-2016 22:21:19,B28506,329,"-22.79101","-43.181042",0
09-24-2016 22:21:19,B32517,298,"-22.818279","-43.392769",7
09-24-2016 22:21:19,B32562,615,"-22.805811","-43.365929",39
09-24-2016 22:21:19,B32609,296,"-22.905371","-43.192699",0
09-24-2016 22:21:19,B44600,685,"-22.869539","-43.338921",0
09-24-2016 22:21:19,B63024,920,"-22.82958","-43.365871",41
09-24-2016 22:21:19,C12031,2335,"-22.927851","-43.67709",31
09-24-2016 22:21:19,C51521,,"-22.876341","-43.368023",0
09-24-2016 22:21:19,C51555,,"-22.877317","-43.368652",0
09-24-2016 22:21:19,C51561,,"-22.877481","-43.368629",0
09-24-2016 22:21:19,C51597,,"-22.876575","-43.368378",0
09-24-2016 22:21:19,D17121,840,"-22.912189","-43.613781",17
09-24-2016 22:21:19,D53597,369,"-22.901859","-43.180351",1
09-24-2016 22:21:19,D53756,759,"-22.909781","-43.581902",2
09-24-2016 22:21:19,D86090,SV866,"-22.901436","-43.55471",0
